,State,Year,CO2 Emissions (Million Metric Tons),Sector Name
5227,ND,2017,56.921635,Total carbon dioxide emissions from all sectors
5228,ND,2017,8.784802,Transportation carbon dioxide emissions
5229,ND,2017,1.016126,Residential carbon dioxide emissions
5230,ND,2017,16.61985,Industrial carbon dioxide emissions
5231,ND,2017,29.342475,Electric Power carbon dioxide emissions
5232,ND,2016,1.053521,Commercial carbon dioxide emissions
5233,ND,2016,54.932061,Total carbon dioxide emissions from all sectors
5234,ND,2016,8.243211,Transportation carbon dioxide emissions
5235,ND,2016,0.962857,Residential carbon dioxide emissions
5236,ND,2016,15.398649,Industrial carbon dioxide emissions
5237,ND,2016,29.273824,Electric Power carbon dioxide emissions
5238,ND,2015,16.434699,Industrial carbon dioxide emissions
5239,ND,2015,1.005618,Residential carbon dioxide emissions
5240,ND,2015,9.205978,Transportation carbon dioxide emissions
5241,ND,2015,57.92306,Total carbon dioxide emissions from all sectors
5242,ND,2015,1.136274,Commercial carbon dioxide emissions
5243,ND,2015,30.140491,Electric Power carbon dioxide emissions
5244,ND,2014,59.278155,Total carbon dioxide emissions from all sectors
5245,ND,2014,1.577748,Commercial carbon dioxide emissions
5246,ND,2014,9.925174,Transportation carbon dioxide emissions
5247,ND,2014,1.19058,Residential carbon dioxide emissions
5248,ND,2014,17.369679,Industrial carbon dioxide emissions
5249,ND,2014,29.214976,Electric Power carbon dioxide emissions
5250,ND,2013,1.585363,Commercial carbon dioxide emissions
5251,ND,2013,57.243277,Total carbon dioxide emissions from all sectors
5252,ND,2013,9.28474,Transportation carbon dioxide emissions
5253,ND,2013,1.119325,Residential carbon dioxide emissions
5254,ND,2013,16.211566,Industrial carbon dioxide emissions
5255,ND,2013,29.042283,Electric Power carbon dioxide emissions
5256,ND,2012,56.685058,Total carbon dioxide emissions from all sectors
5257,ND,2012,1.216675,Commercial carbon dioxide emissions
5258,ND,2012,8.898642,Transportation carbon dioxide emissions
5259,ND,2012,29.744455,Electric Power carbon dioxide emissions
5260,ND,2012,15.900585,Industrial carbon dioxide emissions
5261,ND,2012,0.924701,Residential carbon dioxide emissions
5262,ND,2011,1.333111,Commercial carbon dioxide emissions
5263,ND,2011,54.309879,Total carbon dioxide emissions from all sectors
5264,ND,2011,7.829285,Transportation carbon dioxide emissions
5265,ND,2011,1.106113,Residential carbon dioxide emissions
5266,ND,2011,15.303989,Industrial carbon dioxide emissions
5267,ND,2011,28.737382,Electric Power carbon dioxide emissions
5268,ND,2010,0.98207,Commercial carbon dioxide emissions
5269,ND,2010,52.825116,Total carbon dioxide emissions from all sectors
5270,ND,2010,14.180911,Industrial carbon dioxide emissions
5271,ND,2010,1.065039,Residential carbon dioxide emissions
5272,ND,2010,6.735645,Transportation carbon dioxide emissions
5273,ND,2010,29.861451,Electric Power carbon dioxide emissions
5274,ND,2009,12.630864,Industrial carbon dioxide emissions
5275,ND,2009,1.165039,Residential carbon dioxide emissions
5276,ND,2009,5.900685,Transportation carbon dioxide emissions
5277,ND,2009,51.988902,Total carbon dioxide emissions from all sectors
5278,ND,2009,0.966066,Commercial carbon dioxide emissions
5279,ND,2009,31.326248,Electric Power carbon dioxide emissions
5280,ND,2008,13.173003,Industrial carbon dioxide emissions
5281,ND,2008,1.322427,Residential carbon dioxide emissions
5282,ND,2008,6.271207,Transportation carbon dioxide emissions
5283,ND,2008,53.427005,Total carbon dioxide emissions from all sectors
5284,ND,2008,1.008871,Commercial carbon dioxide emissions
5285,ND,2008,31.651498,Electric Power carbon dioxide emissions
5286,ND,2007,1.103283,Commercial carbon dioxide emissions
5287,ND,2007,53.033264,Total carbon dioxide emissions from all sectors
5288,ND,2007,7.054637,Transportation carbon dioxide emissions
5289,ND,2007,1.175535,Residential carbon dioxide emissions
5290,ND,2007,12.684185,Industrial carbon dioxide emissions
5291,ND,2007,31.015625,Electric Power carbon dioxide emissions
5292,ND,2006,0.837714,Commercial carbon dioxide emissions
5293,ND,2006,51.297074,Total carbon dioxide emissions from all sectors
5294,ND,2006,6.201385,Transportation carbon dioxide emissions
5295,ND,2006,1.085801,Residential carbon dioxide emissions
5296,ND,2006,12.821742,Industrial carbon dioxide emissions
5297,ND,2006,30.350432,Electric Power carbon dioxide emissions
5298,ND,2005,1.128307,Commercial carbon dioxide emissions
5299,ND,2005,53.046319,Total carbon dioxide emissions from all sectors
5300,ND,2005,6.242841,Transportation carbon dioxide emissions
5301,ND,2005,1.2669,Residential carbon dioxide emissions
5302,ND,2005,12.429853,Industrial carbon dioxide emissions
5303,ND,2005,31.978419,Electric Power carbon dioxide emissions
5304,ND,2004,50.075567,Total carbon dioxide emissions from all sectors
5305,ND,2004,1.069223,Commercial carbon dioxide emissions
5306,ND,2004,6.324853,Transportation carbon dioxide emissions
5307,ND,2004,1.333484,Residential carbon dioxide emissions
5308,ND,2004,11.739136,Industrial carbon dioxide emissions
5309,ND,2004,29.60887,Electric Power carbon dioxide emissions
5310,ND,2003,1.001562,Commercial carbon dioxide emissions
5311,ND,2003,51.651931,Total carbon dioxide emissions from all sectors
5312,ND,2003,6.121591,Transportation carbon dioxide emissions
5313,ND,2003,1.335292,Residential carbon dioxide emissions
5314,ND,2003,12.244038,Industrial carbon dioxide emissions
5315,ND,2003,30.949447,Electric Power carbon dioxide emissions
5316,ND,2002,51.874797,Total carbon dioxide emissions from all sectors
5317,ND,2002,1.012465,Commercial carbon dioxide emissions
5318,ND,2002,5.985645,Transportation carbon dioxide emissions
5319,ND,2002,31.373322,Electric Power carbon dioxide emissions
5320,ND,2002,12.239698,Industrial carbon dioxide emissions
5321,ND,2002,1.263668,Residential carbon dioxide emissions
5322,ND,2001,0.981455,Commercial carbon dioxide emissions
5323,ND,2001,52.012782,Total carbon dioxide emissions from all sectors
5324,ND,2001,6.015089,Transportation carbon dioxide emissions
5325,ND,2001,1.291131,Residential carbon dioxide emissions
5326,ND,2001,12.787247,Industrial carbon dioxide emissions
5327,ND,2001,30.93786,Electric Power carbon dioxide emissions
5328,ND,2000,0.961792,Commercial carbon dioxide emissions
5329,ND,2000,51.322853,Total carbon dioxide emissions from all sectors
5330,ND,2000,12.310618,Industrial carbon dioxide emissions
5331,ND,2000,1.28565,Residential carbon dioxide emissions
5332,ND,2000,5.56823,Transportation carbon dioxide emissions
5333,ND,2000,31.196562,Electric Power carbon dioxide emissions
5334,ND,1999,0.891393,Commercial carbon dioxide emissions
5335,ND,1999,49.868074,Total carbon dioxide emissions from all sectors
5336,ND,1999,5.648343,Transportation carbon dioxide emissions
5337,ND,1999,1.164226,Residential carbon dioxide emissions
5338,ND,1999,11.542619,Industrial carbon dioxide emissions
5339,ND,1999,30.621493,Electric Power carbon dioxide emissions
5340,ND,1998,11.808851,Industrial carbon dioxide emissions
5341,ND,1998,1.062501,Residential carbon dioxide emissions
5342,ND,1998,4.733444,Transportation carbon dioxide emissions
5343,ND,1998,48.817292,Total carbon dioxide emissions from all sectors
5344,ND,1998,0.880045,Commercial carbon dioxide emissions
5345,ND,1998,30.332451,Electric Power carbon dioxide emissions
5346,ND,1997,0.971984,Commercial carbon dioxide emissions
5347,ND,1997,47.614672,Total carbon dioxide emissions from all sectors
5348,ND,1997,5.296254,Transportation carbon dioxide emissions
5349,ND,1997,1.277431,Residential carbon dioxide emissions
5350,ND,1997,11.692145,Industrial carbon dioxide emissions
5351,ND,1997,28.376858,Electric Power carbon dioxide emissions
5352,ND,1996,1.002833,Commercial carbon dioxide emissions
5353,ND,1996,48.987386,Total carbon dioxide emissions from all sectors
5354,ND,1996,5.216165,Transportation carbon dioxide emissions
5355,ND,1996,1.30586,Residential carbon dioxide emissions
5356,ND,1996,11.764531,Industrial carbon dioxide emissions
5357,ND,1996,29.697996,Electric Power carbon dioxide emissions
5358,ND,1995,12.578025,Industrial carbon dioxide emissions
5359,ND,1995,1.139837,Residential carbon dioxide emissions
5360,ND,1995,5.083616,Transportation carbon dioxide emissions
5361,ND,1995,48.128093,Total carbon dioxide emissions from all sectors
5362,ND,1995,0.903931,Commercial carbon dioxide emissions
5363,ND,1995,28.422684,Electric Power carbon dioxide emissions
5364,ND,1994,48.229554,Total carbon dioxide emissions from all sectors
5365,ND,1994,0.892156,Commercial carbon dioxide emissions
5366,ND,1994,5.075335,Transportation carbon dioxide emissions
5367,ND,1994,1.081982,Residential carbon dioxide emissions
5368,ND,1994,12.04215,Industrial carbon dioxide emissions
5369,ND,1994,29.13793,Electric Power carbon dioxide emissions
5370,ND,1993,0.866409,Commercial carbon dioxide emissions
5371,ND,1993,47.922451,Total carbon dioxide emissions from all sectors
5372,ND,1993,5.126915,Transportation carbon dioxide emissions
5373,ND,1993,1.146301,Residential carbon dioxide emissions
5374,ND,1993,11.691347,Industrial carbon dioxide emissions
5375,ND,1993,29.091478,Electric Power carbon dioxide emissions
5376,ND,1992,47.644898,Total carbon dioxide emissions from all sectors
5377,ND,1992,0.817238,Commercial carbon dioxide emissions
5378,ND,1992,4.872558,Transportation carbon dioxide emissions
5379,ND,1992,29.012235,Electric Power carbon dioxide emissions
5380,ND,1992,11.84178,Industrial carbon dioxide emissions
5381,ND,1992,1.101087,Residential carbon dioxide emissions
5382,ND,1991,0.878018,Commercial carbon dioxide emissions
5383,ND,1991,45.849503,Total carbon dioxide emissions from all sectors
5384,ND,1991,4.656642,Transportation carbon dioxide emissions
5385,ND,1991,1.228031,Residential carbon dioxide emissions
5386,ND,1991,11.183593,Industrial carbon dioxide emissions
5387,ND,1991,27.903219,Electric Power carbon dioxide emissions
5388,ND,1990,0.847103,Commercial carbon dioxide emissions
5389,ND,1990,27.2566,Electric Power carbon dioxide emissions
5390,ND,1990,4.591918,Transportation carbon dioxide emissions
5391,ND,1990,1.118338,Residential carbon dioxide emissions
5392,ND,1990,11.092101,Industrial carbon dioxide emissions
5393,ND,1990,44.90606,Total carbon dioxide emissions from all sectors
5394,NE,2020,2.186316,Commercial carbon dioxide emissions
5395,NE,2020,46.509273,Total carbon dioxide emissions from all sectors
5396,NE,2020,19.647861,Electric Power carbon dioxide emissions
5397,NE,2020,2.500306,Residential carbon dioxide emissions
5398,NE,2020,8.973251,Industrial carbon dioxide emissions
5399,NE,2020,13.20154,Transportation carbon dioxide emissions
5400,NE,2019,2.378253,Commercial carbon dioxide emissions
5401,NE,2019,50.470084,Total carbon dioxide emissions from all sectors
5402,NE,2019,14.401247,Transportation carbon dioxide emissions
5403,NE,2019,2.85358,Residential carbon dioxide emissions
5404,NE,2019,8.820336,Industrial carbon dioxide emissions
5405,NE,2019,22.016668,Electric Power carbon dioxide emissions
5406,NE,2018,8.967589,Industrial carbon dioxide emissions
5407,NE,2018,2.79425,Residential carbon dioxide emissions
5408,NE,2018,14.408249,Transportation carbon dioxide emissions
5409,NE,2018,52.35501,Total carbon dioxide emissions from all sectors
5410,NE,2018,2.337558,Commercial carbon dioxide emissions
5411,NE,2018,23.847364,Electric Power carbon dioxide emissions
5412,NE,2017,1.92144,Commercial carbon dioxide emissions
5413,NE,2017,47.877621,Total carbon dioxide emissions from all sectors
5414,NE,2017,13.811883,Transportation carbon dioxide emissions
5415,NE,2017,2.205958,Residential carbon dioxide emissions
5416,NE,2017,9.235696,Industrial carbon dioxide emissions
5417,NE,2017,20.702643,Electric Power carbon dioxide emissions
5418,NE,2016,1.818991,Commercial carbon dioxide emissions
5419,NE,2016,48.35091,Total carbon dioxide emissions from all sectors
5420,NE,2016,13.715898,Transportation carbon dioxide emissions
5421,NE,2016,2.20518,Residential carbon dioxide emissions
5422,NE,2016,9.212666,Industrial carbon dioxide emissions
5423,NE,2016,21.398174,Electric Power carbon dioxide emissions
5424,NE,2015,8.907021,Industrial carbon dioxide emissions
5425,NE,2015,2.338129,Residential carbon dioxide emissions
5426,NE,2015,13.82516,Transportation carbon dioxide emissions
5427,NE,2015,50.710576,Total carbon dioxide emissions from all sectors
5428,NE,2015,1.961188,Commercial carbon dioxide emissions
5429,NE,2015,23.679077,Electric Power carbon dioxide emissions
5430,NE,2014,52.153588,Total carbon dioxide emissions from all sectors
5431,NE,2014,1.999867,Commercial carbon dioxide emissions
5432,NE,2014,13.891698,Transportation carbon dioxide emissions
5433,NE,2014,2.774117,Residential carbon dioxide emissions
5434,NE,2014,8.909197,Industrial carbon dioxide emissions
5435,NE,2014,24.57871,Electric Power carbon dioxide emissions
5436,NE,2013,1.984655,Commercial carbon dioxide emissions
5437,NE,2013,53.464579,Total carbon dioxide emissions from all sectors
5438,NE,2013,13.448206,Transportation carbon dioxide emissions
5439,NE,2013,2.723131,Residential carbon dioxide emissions
5440,NE,2013,8.97464,Industrial carbon dioxide emissions
5441,NE,2013,26.333948,Electric Power carbon dioxide emissions
5442,NE,2012,50.622033,Total carbon dioxide emissions from all sectors
5443,NE,2012,1.581295,Commercial carbon dioxide emissions
5444,NE,2012,13.402609,Transportation carbon dioxide emissions
5445,NE,2012,24.674695,Electric Power carbon dioxide emissions
5446,NE,2012,8.899065,Industrial carbon dioxide emissions
5447,NE,2012,2.064368,Residential carbon dioxide emissions
5448,NE,2011,1.871053,Commercial carbon dioxide emissions
5449,NE,2011,52.445866,Total carbon dioxide emissions from all sectors
5450,NE,2011,13.879705,Transportation carbon dioxide emissions
5451,NE,2011,2.634529,Residential carbon dioxide emissions
5452,NE,2011,8.364501,Industrial carbon dioxide emissions
5453,NE,2011,25.696079,Electric Power carbon dioxide emissions
5454,NE,2010,1.862643,Commercial carbon dioxide emissions
5455,NE,2010,50.007194,Total carbon dioxide emissions from all sectors
5456,NE,2010,7.729875,Industrial carbon dioxide emissions
5457,NE,2010,2.678689,Residential carbon dioxide emissions
5458,NE,2010,14.404061,Transportation carbon dioxide emissions
5459,NE,2010,23.331925,Electric Power carbon dioxide emissions
5460,NE,2009,7.128809,Industrial carbon dioxide emissions
5461,NE,2009,2.694058,Residential carbon dioxide emissions
5462,NE,2009,12.282169,Transportation carbon dioxide emissions
5463,NE,2009,47.306263,Total carbon dioxide emissions from all sectors
5464,NE,2009,1.868331,Commercial carbon dioxide emissions
5465,NE,2009,23.332896,Electric Power carbon dioxide emissions
5466,NE,2008,7.482931,Industrial carbon dioxide emissions
5467,NE,2008,2.885163,Residential carbon dioxide emissions
5468,NE,2008,12.119934,Transportation carbon dioxide emissions
5469,NE,2008,46.648134,Total carbon dioxide emissions from all sectors
5470,NE,2008,2.083537,Commercial carbon dioxide emissions
5471,NE,2008,22.076569,Electric Power carbon dioxide emissions
5472,NE,2007,1.788957,Commercial carbon dioxide emissions
5473,NE,2007,44.614279,Total carbon dioxide emissions from all sectors
5474,NE,2007,12.457629,Transportation carbon dioxide emissions
5475,NE,2007,2.551807,Residential carbon dioxide emissions
5476,NE,2007,7.278211,Industrial carbon dioxide emissions
5477,NE,2007,20.537675,Electric Power carbon dioxide emissions
5478,NE,2006,1.677477,Commercial carbon dioxide emissions
5479,NE,2006,44.302922,Total carbon dioxide emissions from all sectors
5480,NE,2006,12.404983,Transportation carbon dioxide emissions
