,County,num_solar,num_gas,num_oil,num_hydro,num_wind,num_coal,num_biomass,num_storage,num_cogeneration,num_geothermal,num_petcoke,num_nuclear,num_other
1697,"Oconto County, Wisconsin",0,0,0,3,0,0,0,0,0,0,0,0,0
1698,"Hyde County, North Carolina",0,0,1,0,0,0,0,0,0,0,0,0,0
1699,"Thomas County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1700,"Palm Beach County, Florida",0,3,0,0,0,0,0,0,0,0,0,0,0
1701,"Jenkins County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1702,"Saint Joseph County, Indiana",2,1,0,1,0,1,0,0,0,0,0,0,0
1703,"Waukesha County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
1704,"Wagoner County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1705,"Valley County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1706,"Miller County, Missouri",0,0,0,1,0,0,0,0,0,0,0,0,0
1707,"Osage County, Oklahoma",0,0,1,0,1,0,0,0,0,0,0,0,0
1708,"Miami County, Kansas",0,1,3,0,0,0,0,0,0,0,0,0,0
1709,"Osborne County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1710,"Franklin County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1711,"Wapello County, Iowa",0,0,0,1,0,1,0,0,0,0,0,0,0
1712,"Orange County, North Carolina",3,0,0,0,0,1,0,0,0,0,0,0,0
1713,"Sumner County, Kansas",0,2,1,0,1,0,0,0,0,0,0,0,0
1714,"Harlan County, Nebraska",0,1,0,0,0,0,0,0,0,0,0,0,0
1715,"Franklin County, Arkansas",0,1,0,1,0,0,0,0,0,0,0,0,0
1716,"Taney County, Missouri",0,0,0,2,0,0,0,0,0,0,0,0,0
1717,"Carbon County, Pennsylvania",1,0,0,0,0,1,0,0,0,0,0,0,0
1718,"Lowndes County, Georgia",2,0,2,0,0,0,1,0,0,0,0,0,0
1719,"Turner County, South Dakota",0,0,0,0,0,0,0,0,0,0,0,0,0
1720,"Seneca County, Ohio",0,1,0,0,0,0,0,0,0,0,0,0,0
1721,"Lincoln County, South Dakota",0,1,0,0,0,0,0,0,0,0,0,0,0
1722,"Hamilton County, Iowa",0,1,1,0,1,0,0,0,0,0,0,0,0
1723,"Putnam County, Ohio",0,1,0,0,1,0,0,0,0,0,0,0,0
1724,"Marion County, Ohio",0,1,1,0,1,0,0,0,0,0,0,0,0
1725,"Wabash County, Indiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1726,"Tillamook County, Oregon",0,0,0,0,0,0,1,0,0,0,0,0,0
1727,"McCracken County, Kentucky",0,1,0,0,0,1,0,0,0,0,0,0,0
1728,"Hardin County, Tennessee",0,0,0,1,0,0,0,0,0,0,0,0,0
1729,"Clarke County, Alabama",0,0,0,0,0,0,1,0,0,0,0,0,0
1730,"Fluvanna County, Virginia",1,1,0,0,0,0,0,0,0,0,0,0,0
1731,"Ochiltree County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1732,"Snyder County, Pennsylvania",1,1,1,0,0,0,0,0,0,0,0,0,0
1733,"Bell County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1734,"Sarpy County, Nebraska",0,1,0,0,0,0,1,0,0,0,0,0,0
1735,"Muhlenberg County, Kentucky",0,1,0,0,0,0,0,0,0,0,0,0,0
1736,"Greene County, Arkansas",0,2,0,0,0,0,0,0,0,0,0,0,0
1737,"Bourbon County, Kentucky",0,0,1,0,0,0,0,0,0,0,0,0,0
1738,"Racine County, Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
1739,"Clay County, Indiana",2,0,0,0,0,0,0,0,0,0,0,0,0
1740,"Pike County, Illinois",0,0,1,0,1,0,0,0,0,0,0,0,0
1741,"Frio County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1742,"Sagadahoc County, Maine",0,0,0,1,0,0,0,0,0,0,0,0,0
1743,"Thurston County, Nebraska",0,1,0,0,0,0,0,0,0,0,0,0,0
1744,"Pendleton County, Kentucky",0,0,0,0,0,0,0,0,0,0,0,0,0
1745,"Pike County, Missouri",0,1,0,0,0,0,0,0,0,0,0,0,0
1746,"Saginaw County, Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
1747,"Fillmore County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1748,"Ward County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1749,"Coryell County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1750,"Kenosha County, Wisconsin",0,0,0,0,0,0,0,0,0,0,0,0,0
1751,"Yellowstone County, Montana",0,1,0,0,0,1,0,0,0,0,1,0,0
1752,"Champaign County, Illinois",2,2,1,0,0,0,0,0,0,0,0,0,0
1753,"Lamar County, Georgia",0,0,0,0,0,0,0,0,0,0,0,0,0
1754,"Cass County, Minnesota",0,0,0,2,0,0,0,0,0,0,0,0,0
1755,"Perry County, Illinois",0,1,0,0,0,0,0,0,0,0,0,0,0
1756,"Jefferson County, Arkansas",0,1,0,0,0,1,1,0,0,0,0,0,0
1757,"Carroll County, New Hampshire",0,0,1,0,0,0,0,0,0,0,0,0,0
1758,"Clarion County, Pennsylvania",0,0,0,1,0,0,0,0,0,0,0,0,0
1759,"Mineral County, West Virginia",0,0,0,0,1,0,0,0,0,0,0,0,0
1760,"Patrick County, Virginia",0,0,0,1,0,0,0,0,0,0,0,0,0
1761,"Ross County, Ohio",0,0,0,0,0,0,1,0,0,0,0,0,0
1762,"Pierce County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1763,"Lamb County, Texas",0,1,0,0,0,1,0,0,0,0,0,0,0
1764,"Benewah County, Idaho",0,0,0,0,0,0,0,0,0,0,0,0,0
1765,"Monroe County, Pennsylvania",1,0,1,0,0,0,0,0,0,0,0,0,0
1766,"Polk County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1767,"Butler County, Missouri",0,1,0,0,0,0,0,0,0,0,0,0,0
1768,"West Baton Rouge Parish, Louisiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1769,"Jefferson County, Washington",0,0,0,1,0,0,1,0,0,0,0,0,0
1770,"Ozaukee County, Wisconsin",0,1,0,0,0,0,0,0,0,0,0,0,0
1771,"Houghton County, Michigan",0,0,1,0,0,0,0,0,0,0,0,0,0
1772,"Ellsworth County, Kansas",0,0,0,0,1,0,0,0,0,0,0,0,0
1773,"Hancock County, Tennessee",0,0,1,0,0,0,0,0,0,0,0,0,0
1774,"Tazewell County, Illinois",0,0,0,0,1,1,0,0,0,0,0,0,0
1775,"Chickasaw County, Mississippi",1,0,0,0,0,0,0,0,0,0,0,0,0
1776,"Antelope County, Nebraska",0,0,0,0,4,0,0,0,0,0,0,0,0
1777,"Sauk County, Wisconsin",0,0,0,1,0,0,0,0,0,0,0,0,0
1778,"Phillips County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1779,"Washington County, Illinois",0,0,0,0,0,1,0,0,0,0,0,0,0
1780,"Mahaska County, Iowa",0,0,0,0,1,0,0,0,0,0,0,0,0
1781,"Newton County, Indiana",0,1,0,0,0,0,0,0,0,0,0,0,0
1782,"Mille Lacs County, Minnesota",0,0,1,0,0,0,0,0,0,0,0,0,0
1783,"Knox County, Ohio",0,0,1,0,0,0,0,0,0,0,0,0,0
1784,"Madison County, Tennessee",1,0,0,0,0,0,0,0,0,0,0,0,0
1785,"Middlesex County, Virginia",1,0,0,0,0,0,0,0,0,0,0,0,0
1786,"Gila County, Arizona",0,0,0,0,0,0,0,1,0,0,0,0,0
1787,"Brooks County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1788,"Webster County, Kentucky",0,1,0,0,0,1,0,0,0,0,0,0,0
1789,"Floyd County, Indiana",0,0,0,0,0,1,0,0,0,0,0,0,0
1790,"Palo Pinto County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1791,"Logan County, Ohio",0,0,0,0,1,0,0,0,0,0,0,0,0
1792,"Meigs County, Ohio",0,0,0,1,0,0,0,0,0,0,0,0,0
1793,"Montgomery County, Virginia",0,2,0,0,0,0,0,0,0,0,0,0,0
1794,"Hoke County, North Carolina",3,0,0,0,0,0,0,0,0,0,0,0,0
1795,"Crockett County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1796,"Currituck County, North Carolina",3,0,0,0,0,0,0,0,0,0,0,0,0
1797,"McCulloch County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1798,"Collin County, Texas",1,1,0,0,0,0,0,0,0,0,0,0,0
1799,"Madison County, Alabama",1,0,0,0,0,0,0,0,0,0,0,0,0
1800,"Montcalm County, Michigan",0,2,0,0,0,0,0,0,0,0,0,0,0
1801,"Erie County, Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
1802,"Elbert County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1803,"Stewart County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1804,"Richland County, Wisconsin",0,0,1,0,0,0,1,0,0,0,0,0,0
1805,"Santa Cruz County, Arizona",1,1,0,0,0,0,0,0,0,0,0,0,0
1806,"West Feliciana Parish, Louisiana",0,0,0,0,0,0,1,0,0,0,0,1,0
1807,"Lauderdale County, Alabama",1,0,0,1,0,0,0,0,0,0,0,0,0
1808,"Clark County, Washington",0,1,0,0,0,0,0,0,0,0,0,0,0
1809,"Le Flore County, Oklahoma",0,0,0,1,0,1,0,0,0,0,0,0,0
1810,"Cherokee County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1811,"Tyler County, Texas",0,0,0,1,0,0,0,0,0,0,0,0,0
1812,"Pine County, Minnesota",0,0,1,0,0,0,0,0,0,0,0,0,0
1813,"Lyon County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1814,"Mecosta County, Michigan",0,0,0,1,0,0,0,0,0,0,0,0,0
1815,"Phelps County, Missouri",1,0,0,0,0,0,0,0,0,0,0,0,0
1816,"Vinton County, Ohio",0,1,0,0,0,0,0,0,0,0,0,0,0
1817,"Hand County, South Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
1818,"Susquehanna County, Pennsylvania",0,1,0,0,0,0,0,0,0,0,0,0,0
1819,"Grant County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1820,"Pierce County, North Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
1821,"Elbert County, Colorado",0,0,0,0,1,0,0,0,0,0,0,0,0
1822,"Jefferson County, Missouri",0,0,0,0,0,1,0,0,0,0,0,0,0
1823,"Stephens County, Oklahoma",0,0,0,0,1,0,0,0,0,0,0,0,0
1824,"Russell County, Kansas",0,2,0,0,0,0,0,0,0,0,0,0,0
1825,"Eddy County, New Mexico",1,0,0,0,0,0,0,0,0,0,0,0,0
1826,"Calhoun County, Arkansas",1,0,0,0,0,0,0,0,0,0,0,0,0
1827,"Rich County, Utah",1,0,0,0,0,0,0,0,0,0,0,0,0
1828,"Kittitas County, Washington",0,0,0,1,4,0,0,0,0,0,0,0,0
1829,"Chariton County, Missouri",0,0,1,0,0,0,0,0,0,0,0,0,0
1830,"Lemhi County, Idaho",0,0,1,0,0,0,0,0,0,0,0,0,0
1831,"Donley County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1832,"Saluda County, South Carolina",2,0,0,0,0,0,0,0,0,0,0,0,0
1833,"Victoria County, Texas",0,4,0,0,0,0,0,0,0,0,0,0,0
1834,"Jasper County, Texas",0,0,0,1,0,0,1,0,0,0,0,0,0
1835,"San Jacinto County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1836,"Atascosa County, Texas",0,0,0,0,0,1,0,0,0,0,0,0,0
1837,"DeKalb County, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
1838,"Santa Fe County, New Mexico",1,0,0,0,0,0,0,0,0,0,0,0,0
1839,"Irion County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1840,"Reagan County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1841,"Graham County, North Carolina",0,0,0,1,0,0,0,0,0,0,0,0,0
1842,"Sussex County, Virginia",1,0,0,0,0,0,0,0,0,0,0,0,0
1843,"Sarasota County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
1844,"Fulton County, Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
1845,"Aiken County, South Carolina",1,1,0,0,0,0,0,0,0,0,0,0,0
1846,"Gogebic County, Michigan",0,0,0,2,0,0,0,0,0,0,0,0,0
1847,"Johnson County, Arkansas",2,0,0,0,0,0,0,0,0,0,0,0,0
1848,"Monroe County, Georgia",0,1,0,0,0,1,0,0,0,0,0,0,0
1849,"Greene County, Indiana",1,1,0,0,0,0,0,0,0,0,0,0,0
1850,"Powhatan County, Virginia",2,0,0,0,0,0,0,0,0,0,0,0,0
1851,"Lake County, Montana",0,0,0,1,0,0,0,0,0,0,0,0,0
1852,"Seminole County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1853,"Seminole County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1854,"Jim Hogg County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1855,"Seneca County, New York",0,0,0,2,0,0,0,0,0,0,0,0,0
1856,"Warren County, Pennsylvania",0,1,0,1,0,0,0,0,0,0,0,0,0
1857,"Iroquois County, Illinois",0,0,0,0,1,0,0,0,0,0,0,0,0
1858,"Seward County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1859,"Clay County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1860,"Wallace County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1861,"Clearfield County, Pennsylvania",0,1,0,0,0,0,0,0,0,0,0,0,0
1862,"Shelby County, Missouri",0,0,3,0,0,0,0,0,0,0,0,0,0
1863,"Page County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1864,"Wayne County, Nebraska",0,0,1,0,1,0,0,0,0,0,0,0,0
1865,"Cheyenne County, Nebraska",0,1,0,0,0,0,0,0,0,0,0,0,0
1866,"Concordia Parish, Louisiana",0,0,0,1,0,0,0,0,0,0,0,0,0
1867,"Wichita County, Texas",0,1,1,0,0,0,0,0,0,0,0,0,0
1868,"Scott County, Missouri",0,0,0,0,0,1,0,0,0,0,0,0,0
1869,"Lake County, Minnesota",0,0,0,1,0,1,0,0,0,0,0,0,0
1870,"Jefferson Davis County, Mississippi",0,1,0,0,0,0,0,0,0,0,0,0,0
1871,"Eastland County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1872,"Baldwin County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1873,"Thurston County, Washington",0,0,0,2,0,0,0,0,0,0,0,0,0
1874,"Colorado County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1875,"Copper River, Alaska",0,0,1,0,0,0,0,0,0,0,0,0,0
1876,"Brewster County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
1877,"Crook County, Oregon",1,0,0,0,0,0,0,0,0,0,0,0,0
1878,"Beltrami County, Minnesota",0,1,0,0,0,0,0,0,0,0,0,0,0
1879,"Fayette County, Tennessee",2,0,0,0,0,0,0,0,0,0,0,0,0
1880,"Noble County, Oklahoma",0,0,0,0,1,1,0,0,0,0,0,0,0
1881,"Hyde County, South Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
1882,"Carbon County, Montana",0,0,0,1,0,0,0,0,0,0,0,0,0
1883,"Bremer County, Iowa",0,0,3,0,1,0,0,0,0,0,0,0,0
1884,"Dakota County, Nebraska",1,0,0,0,0,0,0,0,0,0,0,0,0
1885,"Matagorda County, Texas",0,0,0,0,0,0,0,0,0,0,0,1,0
1886,"Greeley County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1887,"Lawrence County, South Dakota",0,0,0,1,0,0,0,0,0,0,0,0,0
1888,"Judith Basin County, Montana",0,0,0,0,1,0,0,0,0,0,0,0,0
1889,"Clay County, South Dakota",0,0,1,0,0,0,0,0,0,0,0,0,0
1890,"Logan County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1891,"White Pine County, Nevada",0,0,0,0,1,0,0,0,0,0,0,0,0
1892,"Baca County, Colorado",1,0,1,0,0,0,0,0,0,0,0,0,0
1893,"Clark County, Ohio",1,0,0,0,0,0,0,0,0,0,0,0,0
1894,"Jackson County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
1895,"Keya Paha County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1896,"Stafford County, Kansas",0,0,2,0,0,0,0,0,0,0,0,0,0
1897,"Martin County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1898,"Harney County, Oregon",1,0,0,0,0,0,0,0,0,0,0,0,0
1899,"Jefferson County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1900,"Rice County, Kansas",0,0,1,0,0,0,0,0,0,0,0,0,0
1901,"Stevens County, Minnesota",0,0,1,0,2,0,0,0,0,0,0,0,0
1902,"Alexander County, North Carolina",2,0,0,0,0,0,0,0,0,0,0,0,0
1903,"Rooks County, Kansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1904,"Loudoun County, Virginia",0,1,0,0,0,0,0,0,0,0,0,0,0
1905,"Missaukee County, Michigan",0,0,0,0,1,0,0,0,0,0,0,0,0
1906,"Cherokee County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1907,"Columbia County, New York",0,0,0,1,0,0,0,0,0,0,0,0,0
1908,"Perry County, Ohio",0,0,0,0,0,0,0,0,0,0,0,0,0
1909,"Suffolk (city), Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0
1910,"Moultrie County, Illinois",0,0,1,0,0,0,0,0,0,0,0,0,0
1911,"Union County, Iowa",0,1,0,0,0,0,0,0,0,0,0,0,0
1912,"Portage County, Ohio",0,1,0,0,0,0,0,0,0,0,0,0,0
1913,"Lamar County, Mississippi",2,0,0,0,0,0,0,0,0,0,0,0,0
1914,"Carbon County, Utah",0,0,0,0,0,1,0,0,0,0,0,0,0
1915,"Columbia County, Florida",1,0,0,0,0,0,0,0,0,0,0,0,0
1916,"Suwannee County, Florida",1,1,0,0,0,0,0,0,0,0,0,0,0
1917,"Hartley County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1918,"Skamania County, Washington",0,0,0,1,0,0,0,0,0,0,0,0,0
1919,"Hill County, Texas",1,0,0,1,0,0,0,0,0,0,0,0,0
1920,"Eureka County, Nevada",0,0,0,0,0,1,0,0,0,0,0,0,0
1921,"DeSoto County, Mississippi",0,1,0,0,0,0,0,0,0,0,0,0,0
1922,"La Plata County, Colorado",0,0,0,2,0,0,0,0,1,0,0,0,0
1923,"Talbot County, Georgia",0,1,0,0,0,0,0,0,0,0,0,0,0
1924,"Lehigh County, Pennsylvania",1,0,1,0,0,0,0,0,0,0,0,0,0
1925,"Clinton County, Pennsylvania",0,0,1,0,0,0,0,0,0,0,0,0,0
1926,"Montour County, Pennsylvania",0,0,0,0,0,1,0,0,0,0,0,0,0
1927,"Habersham County, Georgia",0,0,0,2,0,0,0,0,0,0,0,0,0
1928,"Dickey County, North Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
1929,"Reynolds County, Missouri",0,0,0,1,0,0,0,0,0,0,0,0,0
1930,"Johnson County, Nebraska",0,0,1,0,0,0,0,0,0,0,0,0,0
1931,"Telfair County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1932,"Liberty County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
1933,"Grimes County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1934,"Sequoyah County, Oklahoma",0,0,0,1,0,0,0,0,0,0,0,0,0
1935,"Pennington County, Minnesota",0,0,1,0,0,0,0,0,0,0,0,0,0
1936,"Adams County, North Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
1937,"Liberty County, Montana",0,0,0,1,0,0,0,0,0,0,0,0,0
1938,"Franklin County, Tennessee",0,0,0,1,0,0,0,0,0,0,0,0,0
1939,"Tipton County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1940,"Tooele County, Utah",0,1,0,0,1,0,0,0,0,0,0,0,0
1941,"Orocovis, Puerto Rico",0,0,0,1,0,0,0,0,0,0,0,0,0
1942,"Duval County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
1943,"Storey County, Nevada",0,2,0,2,0,0,0,0,0,0,0,0,0
1944,"Tama County, Iowa",0,0,3,0,1,0,0,0,0,0,0,0,0
1945,"Washburn County, Wisconsin",0,0,0,1,0,0,0,0,0,0,0,0,0
1946,"Grundy County, Missouri",1,0,2,0,0,0,0,0,0,0,0,0,0
1947,"Gilchrist County, Florida",1,0,0,0,0,0,0,0,0,0,0,0,0
1948,"Putnam County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1949,"Ouray County, Colorado",0,0,0,1,0,0,0,0,0,0,0,0,0
1950,"Trimble County, Kentucky",0,0,0,0,0,1,0,0,0,0,0,0,0
1951,"Henderson County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
1952,"Chaffee County, Colorado",1,0,0,0,0,0,0,0,0,0,0,0,0
1953,"Polk County, North Carolina",0,0,0,1,0,0,0,0,0,0,0,0,0
1954,"Elko County, Nevada",0,0,0,0,0,0,0,0,0,1,0,0,0
1955,"Douglas County, Illinois",0,1,0,0,0,0,0,0,0,0,0,0,0
1956,"Wrangell, Alaska",0,0,1,1,0,0,0,0,0,0,0,0,0
1957,"Duchesne County, Utah",0,0,0,1,0,0,0,0,0,0,0,0,0
1958,"Union County, Arkansas",0,1,0,0,0,0,0,0,0,0,0,0,0
1959,"Putnam County, Missouri",0,0,2,0,0,0,0,0,0,0,0,0,0
1960,"Cleveland County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1961,"Knox County, Tennessee",0,1,0,0,0,0,0,0,0,0,0,0,0
1962,"Grand Isle County, Vermont",1,0,0,0,0,0,0,0,0,0,0,0,0
1963,"Cherry County, Nebraska",0,0,0,0,1,0,0,0,0,0,0,0,0
1964,"Ontonagon County, Michigan",0,1,0,1,0,0,0,0,0,0,0,0,0
1965,"Cook County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
1966,"Vieques, Puerto Rico",0,0,1,0,0,0,0,0,0,0,0,0,0
1967,"Montgomery County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1968,"Benton County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1969,"Wise County, Virginia",0,0,0,0,0,1,0,0,0,0,0,0,0
1970,"Burke County, Georgia",2,0,1,0,0,0,0,0,0,0,0,1,0
1971,"Clermont County, Ohio",0,0,0,0,0,1,0,1,0,0,0,0,0
1972,"Saunders County, Nebraska",0,1,0,0,0,0,0,0,0,0,0,0,0
1973,"Hancock County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
1974,"Pike County, Pennsylvania",0,0,0,1,0,0,0,0,0,0,0,0,0
1975,"Wallowa County, Oregon",0,0,0,1,0,0,0,0,0,0,0,0,0
1976,"Pottawattamie County, Iowa",0,0,0,0,1,1,0,0,0,0,0,0,0
1977,"Henry County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
1978,"Buchanan County, Iowa",0,0,1,0,0,0,0,0,0,0,0,0,0
1979,"Huntingdon County, Pennsylvania",0,0,0,2,0,0,0,0,0,0,0,0,0
1980,"Washington County, Ohio",0,2,0,1,0,0,0,0,0,0,0,0,0
1981,"Door County, Wisconsin",0,0,1,0,0,0,0,0,0,0,0,0,0
1982,"Washington County, Pennsylvania",0,0,0,0,0,0,0,0,0,0,0,0,0
1983,"Collier County, Florida",0,0,0,0,0,0,0,0,0,0,0,0,0
1984,"Clare County, Michigan",0,0,0,0,0,0,0,0,0,0,0,0,0
1985,"Shawnee County, Kansas",0,0,0,0,0,0,0,0,0,0,0,0,0
1986,"Carter County, Tennessee",0,0,0,2,0,0,0,0,0,0,0,0,0
1987,"Putnam County, New York",0,1,0,0,0,0,0,0,0,0,0,0,0
1988,"Monroe County, Illinois",0,0,1,0,0,0,0,0,0,0,0,0,0
1989,"DeKalb County, Indiana",1,0,0,0,0,0,0,0,0,0,0,0,0
1990,"Codington County, South Dakota",0,0,1,0,0,0,0,0,0,0,0,0,0
1991,"Rhea County, Tennessee",0,0,0,1,0,0,0,0,0,0,0,1,0
1992,"Wayne County, Pennsylvania",0,0,0,0,1,0,0,0,0,0,0,0,0
1993,"Pulaski County, Missouri",1,0,0,0,0,0,0,0,0,0,0,0,0
1994,"Woods County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1995,"Custer County, Oklahoma",0,0,0,0,1,0,0,0,0,0,0,0,0
1996,"Cherokee County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
1997,"Okfuskee County, Oklahoma",0,1,0,0,0,0,0,0,0,0,0,0,0
1998,"Titus County, Texas",0,0,0,0,0,1,0,0,0,0,0,0,0
1999,"Jerauld County, South Dakota",0,0,0,0,1,0,0,0,0,0,0,0,0
2000,"Benton County, Tennessee",0,0,0,0,0,0,0,0,0,0,0,0,0
2001,"Reeves County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
2002,"Marengo County, Alabama",0,0,0,0,0,0,1,0,0,0,0,0,0
2003,"Scotts Bluff County, Nebraska",0,0,0,0,0,1,0,0,0,0,0,0,0
2004,"Hale County, Alabama",0,0,0,0,0,0,0,0,0,0,0,0,0
2005,"Jackson Parish, Louisiana",0,0,0,0,0,0,1,0,0,0,0,0,0
2006,"Knox County, Indiana",0,1,0,0,0,0,0,0,0,0,0,0,0
2007,"Lawrence County, Alabama",0,0,0,1,0,0,0,0,0,0,0,0,0
2008,"Conway County, Arkansas",0,0,0,1,0,0,0,0,0,0,0,0,0
2009,"Jackson County, Colorado",1,0,0,0,0,0,0,0,0,0,0,0,0
2010,"Fannin County, Texas",1,0,0,0,0,0,0,0,0,0,0,0,0
2011,"Cochran County, Texas",0,0,0,0,1,0,0,0,0,0,0,0,0
2012,"Pushmataha County, Oklahoma",0,0,0,0,1,0,0,0,0,0,0,0,0
2013,"Marion County, Texas",0,1,0,0,0,0,0,0,0,0,0,0,0
2014,"Wilkinson County, Georgia",1,0,0,0,0,0,0,0,0,0,0,0,0
2015,"Kewaunee County, Wisconsin",0,0,0,0,1,0,0,0,0,0,0,0,0
2016,"Russell County, Kentucky",0,0,0,1,0,0,0,0,0,0,0,0,0
2017,"Washington County, Virginia",0,1,0,0,0,0,0,0,0,0,0,0,0
2018,"Yakutat, Alaska",0,0,1,0,0,0,0,0,0,0,0,0,0
2019,"Caswell County, North Carolina",3,0,0,0,0,0,0,0,0,0,0,0,0
2020,"Yankton County, South Dakota",0,1,0,0,0,0,0,0,0,0,0,0,0
2021,"Coweta County, Georgia",0,1,0,0,0,0,0,0,0,0,0,0,0
2022,"Stephens County, Georgia",0,0,0,1,0,0,0,0,0,0,0,0,0
2023,"York County, Virginia",0,0,1,0,0,0,0,0,0,0,0,0,0
2024,"Marshall County, Indiana",0,0,0,0,0,0,0,0,0,0,0,0,0
