,primary_fuel,state_x,county,state_y,median income
5932,Wind,Minnesota,Lincoln , North Carolina,74201
5933,Wind,Minnesota,Lincoln , South Dakota,82898
5934,Wind,Minnesota,Lincoln , North Carolina,74201
5935,Wind,Minnesota,Lincoln , South Dakota,82898
5936,Wind,Minnesota,Lincoln , North Carolina,74201
5937,Wind,Minnesota,Lincoln , South Dakota,82898
5938,Wind,Minnesota,Lincoln , North Carolina,74201
5939,Wind,Minnesota,Lincoln , South Dakota,82898
5940,Wind,Minnesota,Lincoln , North Carolina,74201
5941,Wind,Minnesota,Lincoln , South Dakota,82898
5942,Wind,Minnesota,Lincoln , North Carolina,74201
5943,Wind,Minnesota,Lincoln , South Dakota,82898
5944,Wind,Minnesota,Lincoln , North Carolina,74201
5945,Wind,Minnesota,Lincoln , South Dakota,82898
5946,Wind,Minnesota,Lincoln , North Carolina,74201
5947,Wind,Minnesota,Lincoln , South Dakota,82898
5948,Wind,Minnesota,Lincoln , North Carolina,74201
5949,Wind,Minnesota,Lincoln , South Dakota,82898
5950,Wind,Minnesota,Lincoln , North Carolina,74201
5951,Wind,Minnesota,Lincoln , South Dakota,82898
5952,Wind,Minnesota,Lincoln , North Carolina,74201
5953,Wind,Minnesota,Lincoln , South Dakota,82898
5954,Wind,Minnesota,Lincoln , North Carolina,74201
5955,Wind,Minnesota,Lincoln , South Dakota,82898
5956,Wind,Minnesota,Lincoln , North Carolina,74201
5957,Wind,Minnesota,Lincoln , South Dakota,82898
5958,Wind,Minnesota,Lincoln , North Carolina,74201
5959,Wind,Minnesota,Lincoln , South Dakota,82898
5960,Wind,Minnesota,Lincoln , North Carolina,74201
5961,Wind,Minnesota,Lincoln , South Dakota,82898
5962,Wind,Minnesota,Lincoln , North Carolina,74201
5963,Wind,Minnesota,Lincoln , South Dakota,82898
5964,Hydro,Montana,Lincoln , North Carolina,74201
5965,Hydro,Montana,Lincoln , South Dakota,82898
5966,Coal,Nebraska,Lincoln , North Carolina,74201
5967,Coal,Nebraska,Lincoln , South Dakota,82898
5968,Hydro,Nebraska,Lincoln , North Carolina,74201
5969,Hydro,Nebraska,Lincoln , South Dakota,82898
5970,Hydro,Nebraska,Lincoln , North Carolina,74201
5971,Hydro,Nebraska,Lincoln , South Dakota,82898
5972,Solar,New Mexico,Lincoln , North Carolina,74201
5973,Solar,New Mexico,Lincoln , South Dakota,82898
5974,Hydro,North Carolina,Lincoln , North Carolina,74201
5975,Hydro,North Carolina,Lincoln , South Dakota,82898
5976,Solar,North Carolina,Lincoln , North Carolina,74201
5977,Solar,North Carolina,Lincoln , South Dakota,82898
5978,Solar,North Carolina,Lincoln , North Carolina,74201
5979,Solar,North Carolina,Lincoln , South Dakota,82898
5980,Gas,North Carolina,Lincoln , North Carolina,74201
5981,Gas,North Carolina,Lincoln , South Dakota,82898
5982,Oil,North Carolina,Lincoln , North Carolina,74201
5983,Oil,North Carolina,Lincoln , South Dakota,82898
5984,Biomass,Oregon,Lincoln , North Carolina,74201
5985,Biomass,Oregon,Lincoln , South Dakota,82898
5986,Gas,South Dakota,Lincoln , North Carolina,74201
5987,Gas,South Dakota,Lincoln , South Dakota,82898
5988,Hydro,Washington,Lincoln , North Carolina,74201
5989,Hydro,Washington,Lincoln , South Dakota,82898
5990,Hydro,Washington,Lincoln , North Carolina,74201
5991,Hydro,Washington,Lincoln , South Dakota,82898
5992,Hydro,Wisconsin,Lincoln , North Carolina,74201
5993,Hydro,Wisconsin,Lincoln , South Dakota,82898
5994,Hydro,Wisconsin,Lincoln , North Carolina,74201
5995,Hydro,Wisconsin,Lincoln , South Dakota,82898
5996,Hydro,Wisconsin,Lincoln , North Carolina,74201
5997,Hydro,Wisconsin,Lincoln , South Dakota,82898
5998,Gas,Wisconsin,Lincoln , North Carolina,74201
5999,Gas,Wisconsin,Lincoln , South Dakota,82898
6000,Hydro,Wisconsin,Lincoln , North Carolina,74201
6001,Hydro,Wisconsin,Lincoln , South Dakota,82898
6002,Hydro,Wyoming,Lincoln , North Carolina,74201
6003,Hydro,Wyoming,Lincoln , South Dakota,82898
6004,Coal,Wyoming,Lincoln , North Carolina,74201
6005,Coal,Wyoming,Lincoln , South Dakota,82898
6006,Gas,Wyoming,Lincoln , North Carolina,74201
6007,Gas,Wyoming,Lincoln , South Dakota,82898
6008,Hydro,Wyoming,Lincoln , North Carolina,74201
6009,Hydro,Wyoming,Lincoln , South Dakota,82898
6010,Hydro,Wyoming,Lincoln , North Carolina,74201
6011,Hydro,Wyoming,Lincoln , South Dakota,82898
6012,Oil,Iowa,Linn , Iowa,69420
6013,Oil,Iowa,Linn , Oregon,65196
6014,Oil,Iowa,Linn , Iowa,69420
6015,Oil,Iowa,Linn , Oregon,65196
6016,Oil,Iowa,Linn , Iowa,69420
6017,Oil,Iowa,Linn , Oregon,65196
6018,Oil,Iowa,Linn , Iowa,69420
6019,Oil,Iowa,Linn , Oregon,65196
6020,Oil,Iowa,Linn , Iowa,69420
6021,Oil,Iowa,Linn , Oregon,65196
6022,Oil,Iowa,Linn , Iowa,69420
6023,Oil,Iowa,Linn , Oregon,65196
6024,Oil,Iowa,Linn , Iowa,69420
6025,Oil,Iowa,Linn , Oregon,65196
6026,Oil,Iowa,Linn , Iowa,69420
6027,Oil,Iowa,Linn , Oregon,65196
6028,Gas,Iowa,Linn , Iowa,69420
6029,Gas,Iowa,Linn , Oregon,65196
6030,Coal,Iowa,Linn , Iowa,69420
6031,Coal,Iowa,Linn , Oregon,65196
6032,Oil,Iowa,Linn , Iowa,69420
6033,Oil,Iowa,Linn , Oregon,65196
6034,Nuclear,Iowa,Linn , Iowa,69420
6035,Nuclear,Iowa,Linn , Oregon,65196
6036,Wind,Iowa,Linn , Iowa,69420
6037,Wind,Iowa,Linn , Oregon,65196
6038,Gas,Iowa,Linn , Iowa,69420
6039,Gas,Iowa,Linn , Oregon,65196
6040,Coal,Kansas,Linn , Iowa,69420
6041,Coal,Kansas,Linn , Oregon,65196
6042,Oil,Missouri,Linn , Iowa,69420
6043,Oil,Missouri,Linn , Oregon,65196
6044,Hydro,Oregon,Linn , Iowa,69420
6045,Hydro,Oregon,Linn , Oregon,65196
6046,Waste,Oregon,Linn , Iowa,69420
6047,Waste,Oregon,Linn , Oregon,65196
6048,Hydro,Oregon,Linn , Iowa,69420
6049,Hydro,Oregon,Linn , Oregon,65196
6050,Hydro,Oregon,Linn , Iowa,69420
6051,Hydro,Oregon,Linn , Oregon,65196
6052,Hydro,Oregon,Linn , Iowa,69420
6053,Hydro,Oregon,Linn , Oregon,65196
6054,Hydro,Oregon,Linn , Iowa,69420
6055,Hydro,Oregon,Linn , Oregon,65196
6056,Waste,Illinois,Livingston , Michigan,91344
6057,Wind,Illinois,Livingston , Michigan,91344
6058,Hydro,Kentucky,Livingston , Michigan,91344
6059,Hydro,Kentucky,Livingston , Michigan,91344
6060,Oil,Michigan,Livingston , Michigan,91344
6061,Gas,Missouri,Livingston , Michigan,91344
6062,Solar,Missouri,Livingston , Michigan,91344
6063,Coal,Ohio,Lorain , Ohio,62448
6064,Waste,Ohio,Lorain , Ohio,62448
6065,Gas,Ohio,Lorain , Ohio,62448
6066,Solar,Ohio,Lorain , Ohio,62448
6067,Oil,Ohio,Lorain , Ohio,62448
6068,Gas,Ohio,Lorain , Ohio,62448
6069,Solar,California,Los Angeles , California,77456
6070,Solar,California,Los Angeles , California,77456
6071,Gas,California,Los Angeles , California,77456
6072,Gas,California,Los Angeles , California,77456
6073,Gas,California,Los Angeles , California,77456
6074,Gas,California,Los Angeles , California,77456
6075,Solar,California,Los Angeles , California,77456
6076,Solar,California,Los Angeles , California,77456
6077,Solar,California,Los Angeles , California,77456
6078,Hydro,California,Los Angeles , California,77456
6079,Solar,California,Los Angeles , California,77456
6080,Waste,California,Los Angeles , California,77456
6081,Solar,California,Los Angeles , California,77456
6082,Solar,California,Los Angeles , California,77456
6083,Solar,California,Los Angeles , California,77456
6084,Solar,California,Los Angeles , California,77456
6085,Solar,California,Los Angeles , California,77456
6086,Solar,California,Los Angeles , California,77456
6087,Solar,California,Los Angeles , California,77456
6088,Solar,California,Los Angeles , California,77456
6089,Hydro,California,Los Angeles , California,77456
6090,Gas,California,Los Angeles , California,77456
6091,Solar,California,Los Angeles , California,77456
6092,Solar,California,Los Angeles , California,77456
6093,Solar,California,Los Angeles , California,77456
6094,Gas,California,Los Angeles , California,77456
6095,Gas,California,Los Angeles , California,77456
6096,Solar,California,Los Angeles , California,77456
6097,Solar,California,Los Angeles , California,77456
6098,Solar,California,Los Angeles , California,77456
6099,Solar,California,Los Angeles , California,77456
6100,Gas,California,Los Angeles , California,77456
6101,Solar,California,Los Angeles , California,77456
6102,Gas,California,Los Angeles , California,77456
6103,Solar,California,Los Angeles , California,77456
6104,Storage,California,Los Angeles , California,77456
6105,Solar,California,Los Angeles , California,77456
6106,Waste,California,Los Angeles , California,77456
6107,Gas,California,Los Angeles , California,77456
6108,Biomass,California,Los Angeles , California,77456
6109,Gas,California,Los Angeles , California,77456
6110,Hydro,California,Los Angeles , California,77456
6111,Solar,California,Los Angeles , California,77456
6112,Solar,California,Los Angeles , California,77456
6113,Gas,California,Los Angeles , California,77456
6114,Solar,California,Los Angeles , California,77456
6115,Solar,California,Los Angeles , California,77456
6116,Gas,California,Los Angeles , California,77456
6117,Gas,California,Los Angeles , California,77456
6118,Solar,California,Los Angeles , California,77456
6119,Gas,California,Los Angeles , California,77456
6120,Solar,California,Los Angeles , California,77456
6121,Solar,California,Los Angeles , California,77456
6122,Solar,California,Los Angeles , California,77456
6123,Cogeneration,California,Los Angeles , California,77456
6124,Storage,California,Los Angeles , California,77456
6125,Solar,California,Los Angeles , California,77456
6126,Hydro,California,Los Angeles , California,77456
6127,Gas,California,Los Angeles , California,77456
6128,Gas,California,Los Angeles , California,77456
6129,Solar,California,Los Angeles , California,77456
6130,Gas,California,Los Angeles , California,77456
6131,Gas,California,Los Angeles , California,77456
6132,Gas,California,Los Angeles , California,77456
6133,Hydro,California,Los Angeles , California,77456
6134,Hydro,California,Los Angeles , California,77456
6135,Solar,California,Los Angeles , California,77456
6136,Wind,California,Los Angeles , California,77456
6137,Solar,California,Los Angeles , California,77456
6138,Hydro,California,Los Angeles , California,77456
6139,Solar,California,Los Angeles , California,77456
6140,Gas,California,Los Angeles , California,77456
6141,Storage,California,Los Angeles , California,77456
6142,Solar,California,Los Angeles , California,77456
6143,Solar,California,Los Angeles , California,77456
6144,Gas,California,Los Angeles , California,77456
6145,Solar,California,Los Angeles , California,77456
6146,Solar,California,Los Angeles , California,77456
6147,Solar,California,Los Angeles , California,77456
6148,Hydro,California,Los Angeles , California,77456
6149,Gas,California,Los Angeles , California,77456
6150,Gas,California,Los Angeles , California,77456
6151,Gas,California,Los Angeles , California,77456
6152,Gas,California,Los Angeles , California,77456
6153,Solar,California,Los Angeles , California,77456
6154,Gas,California,Los Angeles , California,77456
6155,Solar,California,Los Angeles , California,77456
6156,Biomass,California,Los Angeles , California,77456
6157,Solar,California,Los Angeles , California,77456
6158,Solar,California,Los Angeles , California,77456
6159,Gas,California,Los Angeles , California,77456
6160,Waste,California,Los Angeles , California,77456
6161,Solar,California,Los Angeles , California,77456
6162,Solar,California,Los Angeles , California,77456
6163,Solar,California,Los Angeles , California,77456
6164,Gas,California,Los Angeles , California,77456
6165,Solar,California,Los Angeles , California,77456
6166,Solar,California,Los Angeles , California,77456
6167,Solar,California,Los Angeles , California,77456
6168,Solar,California,Los Angeles , California,77456
6169,Solar,California,Los Angeles , California,77456
6170,Solar,California,Los Angeles , California,77456
6171,Solar,California,Los Angeles , California,77456
6172,Solar,California,Los Angeles , California,77456
6173,Gas,California,Los Angeles , California,77456
6174,Solar,California,Los Angeles , California,77456
6175,Storage,California,Los Angeles , California,77456
6176,Gas,California,Los Angeles , California,77456
6177,Solar,California,Los Angeles , California,77456
6178,Gas,California,Los Angeles , California,77456
6179,Waste,California,Los Angeles , California,77456
6180,Waste,California,Los Angeles , California,77456
6181,Solar,California,Los Angeles , California,77456
6182,Solar,California,Los Angeles , California,77456
6183,Gas,California,Los Angeles , California,77456
6184,Gas,California,Los Angeles , California,77456
6185,Solar,California,Los Angeles , California,77456
6186,Gas,California,Los Angeles , California,77456
6187,Solar,California,Los Angeles , California,77456
6188,Solar,California,Los Angeles , California,77456
6189,Hydro,California,Los Angeles , California,77456
6190,Solar,California,Los Angeles , California,77456
6191,Solar,California,Los Angeles , California,77456
6192,Gas,California,Los Angeles , California,77456
6193,Gas,California,Los Angeles , California,77456
6194,Solar,California,Los Angeles , California,77456
6195,Solar,California,Los Angeles , California,77456
6196,Gas,California,Los Angeles , California,77456
6197,Oil,California,Los Angeles , California,77456
6198,Solar,California,Los Angeles , California,77456
6199,Solar,California,Los Angeles , California,77456
6200,Solar,California,Los Angeles , California,77456
6201,Solar,California,Los Angeles , California,77456
6202,Waste,California,Los Angeles , California,77456
6203,Solar,California,Los Angeles , California,77456
6204,Solar,California,Los Angeles , California,77456
6205,Gas,California,Los Angeles , California,77456
6206,Hydro,California,Los Angeles , California,77456
6207,Solar,California,Los Angeles , California,77456
6208,Solar,California,Los Angeles , California,77456
6209,Solar,California,Los Angeles , California,77456
6210,Solar,California,Los Angeles , California,77456
6211,Solar,California,Los Angeles , California,77456
6212,Solar,California,Los Angeles , California,77456
6213,Gas,California,Los Angeles , California,77456
6214,Hydro,California,Los Angeles , California,77456
6215,Hydro,California,Los Angeles , California,77456
6216,Hydro,California,Los Angeles , California,77456
6217,Hydro,California,Los Angeles , California,77456
6218,Hydro,California,Los Angeles , California,77456
6219,Hydro,California,Los Angeles , California,77456
6220,Solar,California,Los Angeles , California,77456
6221,Solar,California,Los Angeles , California,77456
6222,Solar,California,Los Angeles , California,77456
6223,Gas,California,Los Angeles , California,77456
6224,Hydro,California,Los Angeles , California,77456
6225,Solar,California,Los Angeles , California,77456
6226,Solar,California,Los Angeles , California,77456
6227,Gas,California,Los Angeles , California,77456
6228,Solar,California,Los Angeles , California,77456
6229,Solar,California,Los Angeles , California,77456
6230,Solar,California,Los Angeles , California,77456
6231,Solar,California,Los Angeles , California,77456
6232,Waste,California,Los Angeles , California,77456
6233,Solar,California,Los Angeles , California,77456
6234,Solar,California,Los Angeles , California,77456
6235,Solar,California,Los Angeles , California,77456
6236,Solar,California,Los Angeles , California,77456
6237,Solar,California,Los Angeles , California,77456
6238,Solar,California,Los Angeles , California,77456
6239,Solar,California,Los Angeles , California,77456
6240,Waste,California,Los Angeles , California,77456
6241,Solar,California,Los Angeles , California,77456
6242,Solar,California,Los Angeles , California,77456
6243,Gas,California,Los Angeles , California,77456
6244,Cogeneration,California,Los Angeles , California,77456
6245,Cogeneration,California,Los Angeles , California,77456
6246,Biomass,California,Los Angeles , California,77456
6247,Gas,California,Los Angeles , California,77456
6248,Solar,California,Los Angeles , California,77456
6249,Solar,California,Los Angeles , California,77456
6250,Solar,California,Los Angeles , California,77456
6251,Storage,California,Los Angeles , California,77456
6252,Gas,California,Los Angeles , California,77456
6253,Gas,California,Los Angeles , California,77456
6254,Hydro,California,Los Angeles , California,77456
6255,Gas,California,Los Angeles , California,77456
6256,Oil,California,Los Angeles , California,77456
6257,Solar,California,Los Angeles , California,77456
6258,Hydro,California,Los Angeles , California,77456
6259,Gas,California,Los Angeles , California,77456
6260,Gas,California,Los Angeles , California,77456
6261,Solar,California,Los Angeles , California,77456
6262,Solar,California,Los Angeles , California,77456
6263,Solar,California,Los Angeles , California,77456
6264,Solar,California,Los Angeles , California,77456
6265,Solar,California,Los Angeles , California,77456
6266,Solar,California,Los Angeles , California,77456
6267,Solar,California,Los Angeles , California,77456
6268,Solar,California,Los Angeles , California,77456
6269,Solar,California,Los Angeles , California,77456
6270,Solar,California,Los Angeles , California,77456
6271,Waste,California,Los Angeles , California,77456
6272,Cogeneration,California,Los Angeles , California,77456
6273,Solar,California,Los Angeles , California,77456
6274,Gas,Virginia,Loudoun , Virginia,153506
6275,Gas,Alabama,Lowndes , Georgia,42242
6276,Biomass,Georgia,Lowndes , Georgia,42242
6277,Waste,Georgia,Lowndes , Georgia,42242
6278,Oil,Georgia,Lowndes , Georgia,42242
6279,Solar,Georgia,Lowndes , Georgia,42242
6280,Solar,Georgia,Lowndes , Georgia,42242
6281,Oil,Georgia,Lowndes , Georgia,42242
6282,Gas,Mississippi,Lowndes , Georgia,42242
6283,Biomass,Mississippi,Lowndes , Georgia,42242
6284,Gas,Texas,Lubbock , Texas,57798
6285,Wind,Texas,Lubbock , Texas,57798
6286,Gas,Texas,Lubbock , Texas,57798
6287,Gas,Texas,Lubbock , Texas,57798
