,State,Year,Fuel Type,Capacity (MWh)
2739,KS,1991,Natural Gas,2717.0
2740,KS,1991,Nuclear,1131.0
2741,KS,1991,Petroleum,608.0
2742,KS,1991,Wind,0.0
2743,KS,1990,Coal,5064.0
2744,KS,1990,Hydroelectric,3.0
2745,KS,1990,Petroleum,628.0
2746,KS,1990,Nuclear,1135.0
2747,KS,1990,Natural Gas,2688.0
2748,KS,1990,Wind,0.0
2749,KY,2021,Natural Gas,6928.6
2750,KY,2021,Petroleum,11.9
2751,KY,2021,Solar,27.4
2752,KY,2021,Coal,9403.0
2753,KY,2021,Hydroelectric,1137.4
2754,KY,2020,Coal,9403.0
2755,KY,2020,Solar,26.1
2756,KY,2020,Petroleum,11.9
2757,KY,2020,Natural Gas,6948.6
2758,KY,2020,Hydroelectric,1134.9
2759,KY,2018,Petroleum,11.9
2760,KY,2018,Solar,26.3
2761,KY,2018,Coal,11862.8
2762,KY,2018,Hydroelectric,1146.9
2763,KY,2018,Natural Gas,6999.6
2764,KY,2017,Coal,11862.8
2765,KY,2017,Solar,26.3
2766,KY,2017,Petroleum,11.9
2767,KY,2017,Natural Gas,6999.6
2768,KY,2017,Hydroelectric,1146.9
2769,KY,2016,Coal,13092.8
2770,KY,2016,Solar,10.0
2771,KY,2016,Hydroelectric,1068.4
2772,KY,2016,Natural Gas,5899.6
2773,KY,2016,Petroleum,11.9
2774,KY,2015,Natural Gas,5639.9
2775,KY,2015,Petroleum,76.9
2776,KY,2015,Coal,13436.7
2777,KY,2015,Hydroelectric,837.3
2778,KY,2014,Coal,15089.7
2779,KY,2014,Petroleum,11.9
2780,KY,2014,Hydroelectric,835.3
2781,KY,2014,Natural Gas,4870.6
2782,KY,2013,Coal,15219.7
2783,KY,2013,Petroleum,69.9
2784,KY,2013,Natural Gas,4812.6
2785,KY,2013,Hydroelectric,831.1
2786,KY,2012,Coal,15293.3
2787,KY,2012,Petroleum,69.9
2788,KY,2012,Hydroelectric,827.6
2789,KY,2012,Natural Gas,4828.9
2790,KY,2011,Coal,15289.5
2791,KY,2011,Natural Gas,4863.8
2792,KY,2011,Petroleum,69.9
2793,KY,2011,Hydroelectric,821.6
2794,KY,2010,Petroleum,69.9
2795,KY,2010,Natural Gas,4923.8
2796,KY,2010,Coal,14566.1
2797,KY,2010,Hydroelectric,823.7
2798,KY,2009,Coal,14552.9
2799,KY,2009,Petroleum,76.9
2800,KY,2009,Natural Gas,4637.8
2801,KY,2009,Hydroelectric,823.7
2802,KY,2008,Coal,14301.1
2803,KY,2008,Petroleum,76.9
2804,KY,2008,Hydroelectric,823.7
2805,KY,2008,Natural Gas,4637.8
2806,KY,2007,Coal,14374.0
2807,KY,2007,Natural Gas,4638.0
2808,KY,2007,Petroleum,77.0
2809,KY,2007,Hydroelectric,817.0
2810,KY,2006,Coal,14386.0
2811,KY,2006,Petroleum,135.0
2812,KY,2006,Natural Gas,4656.0
2813,KY,2006,Hydroelectric,815.0
2814,KY,2005,Natural Gas,4657.0
2815,KY,2005,Petroleum,137.0
2816,KY,2005,Coal,14337.0
2817,KY,2005,Hydroelectric,817.0
2818,KY,2004,Coal,14157.0
2819,KY,2004,Petroleum,137.0
2820,KY,2004,Hydroelectric,817.0
2821,KY,2004,Natural Gas,4464.0
2822,KY,2003,Coal,14151.0
2823,KY,2003,Natural Gas,3875.0
2824,KY,2003,Petroleum,173.0
2825,KY,2003,Hydroelectric,818.0
2826,KY,2002,Coal,14212.0
2827,KY,2002,Petroleum,173.0
2828,KY,2002,Hydroelectric,821.0
2829,KY,2002,Natural Gas,3865.0
2830,KY,2001,Coal,14277.0
2831,KY,2001,Petroleum,187.0
2832,KY,2001,Natural Gas,2244.0
2833,KY,2001,Hydroelectric,821.0
2834,KY,2000,Coal,14465.0
2835,KY,2000,Hydroelectric,814.0
2836,KY,2000,Petroleum,207.0
2837,KY,2000,Natural Gas,1309.0
2838,KY,1999,Coal,14416.0
2839,KY,1999,Petroleum,207.0
2840,KY,1999,Natural Gas,1206.0
2841,KY,1999,Hydroelectric,808.0
2842,KY,1998,Natural Gas,548.0
2843,KY,1998,Petroleum,207.0
2844,KY,1998,Coal,14423.0
2845,KY,1998,Hydroelectric,808.0
2846,KY,1997,Natural Gas,548.0
2847,KY,1997,Petroleum,186.0
2848,KY,1997,Coal,14135.0
2849,KY,1997,Hydroelectric,791.0
2850,KY,1996,Coal,14045.0
2851,KY,1996,Petroleum,186.0
2852,KY,1996,Hydroelectric,792.0
2853,KY,1996,Natural Gas,663.0
2854,KY,1995,Coal,14011.0
2855,KY,1995,Natural Gas,439.0
2856,KY,1995,Petroleum,186.0
2857,KY,1995,Hydroelectric,789.0
2858,KY,1994,Natural Gas,335.0
2859,KY,1994,Petroleum,184.0
2860,KY,1994,Coal,14075.0
2861,KY,1994,Hydroelectric,803.0
2862,KY,1993,Natural Gas,225.0
2863,KY,1993,Hydroelectric,795.0
2864,KY,1993,Coal,14093.0
2865,KY,1993,Petroleum,184.0
2866,KY,1992,Natural Gas,225.0
2867,KY,1992,Petroleum,184.0
2868,KY,1992,Coal,14093.0
2869,KY,1992,Hydroelectric,795.0
2870,KY,1991,Coal,14129.0
2871,KY,1991,Hydroelectric,795.0
2872,KY,1991,Natural Gas,225.0
2873,KY,1991,Petroleum,184.0
2874,KY,1990,Coal,14306.0
2875,KY,1990,Hydroelectric,795.0
2876,KY,1990,Natural Gas,225.0
2877,KY,1990,Petroleum,185.0
2878,LA,2021,Coal,2114.3
2879,LA,2021,Solar,74.5
2880,LA,2021,Petroleum,864.9
2881,LA,2021,Nuclear,2132.9
2882,LA,2021,Natural Gas,18575.3
2883,LA,2021,Hydroelectric,192.0
2884,LA,2020,Coal,2764.0
2885,LA,2020,Solar,74.5
2886,LA,2020,Petroleum,855.7
2887,LA,2020,Nuclear,2132.9
2888,LA,2020,Natural Gas,18368.3
2889,LA,2020,Hydroelectric,192.0
2890,LA,2018,Nuclear,2132.9
2891,LA,2018,Natural Gas,15881.8
2892,LA,2018,Coal,2833.7
2893,LA,2018,Hydroelectric,192.0
2894,LA,2018,Petroleum,934.0
2895,LA,2018,Solar,1.1
2896,LA,2017,Nuclear,2132.9
2897,LA,2017,Petroleum,937.4
2898,LA,2017,Solar,1.1
2899,LA,2017,Coal,2832.6
2900,LA,2017,Natural Gas,16423.3
2901,LA,2017,Hydroelectric,192.0
2902,LA,2016,Coal,2852.9
2903,LA,2016,Petroleum,937.4
2904,LA,2016,Nuclear,2132.9
2905,LA,2016,Natural Gas,16967.9
2906,LA,2016,Hydroelectric,192.0
2907,LA,2015,Coal,2855.1
2908,LA,2015,Petroleum,941.0
2909,LA,2015,Nuclear,2127.7
2910,LA,2015,Natural Gas,18941.1
2911,LA,2015,Hydroelectric,192.0
2912,LA,2014,Nuclear,2132.8
2913,LA,2014,Natural Gas,19220.3
2914,LA,2014,Petroleum,941.7
2915,LA,2014,Coal,3418.6
2916,LA,2014,Hydroelectric,192.0
2917,LA,2013,Coal,3437.8
2918,LA,2013,Hydroelectric,192.0
2919,LA,2013,Natural Gas,18762.3
2920,LA,2013,Nuclear,2125.4
2921,LA,2013,Petroleum,1022.9
2922,LA,2012,Natural Gas,18164.6
2923,LA,2012,Nuclear,2134.0
2924,LA,2012,Petroleum,1021.9
2925,LA,2012,Coal,3414.0
2926,LA,2012,Hydroelectric,192.0
2927,LA,2011,Coal,3424.0
2928,LA,2011,Petroleum,993.9
2929,LA,2011,Nuclear,2133.0
2930,LA,2011,Natural Gas,18889.0
2931,LA,2011,Hydroelectric,192.0
2932,LA,2010,Coal,3417.0
2933,LA,2010,Natural Gas,19565.7
2934,LA,2010,Nuclear,2142.0
2935,LA,2010,Petroleum,880.9
2936,LA,2010,Hydroelectric,192.0
2937,LA,2009,Petroleum,345.9
2938,LA,2009,Coal,3482.0
2939,LA,2009,Nuclear,2142.0
2940,LA,2009,Natural Gas,19217.0
2941,LA,2009,Hydroelectric,192.0
2942,LA,2008,Petroleum,345.9
2943,LA,2008,Coal,3482.0
2944,LA,2008,Nuclear,2154.0
2945,LA,2008,Hydroelectric,192.0
2946,LA,2008,Natural Gas,19344.7
2947,LA,2007,Coal,3482.0
2948,LA,2007,Petroleum,346.0
2949,LA,2007,Natural Gas,19376.0
2950,LA,2007,Nuclear,2127.0
2951,LA,2007,Hydroelectric,192.0
2952,LA,2006,Coal,3453.0
2953,LA,2006,Hydroelectric,192.0
2954,LA,2006,Natural Gas,19980.0
2955,LA,2006,Nuclear,2119.0
2956,LA,2006,Petroleum,285.0
2957,LA,2005,Natural Gas,20096.0
2958,LA,2005,Nuclear,2124.0
2959,LA,2005,Petroleum,285.0
2960,LA,2005,Coal,3453.0
2961,LA,2005,Hydroelectric,192.0
2962,LA,2004,Coal,3453.0
2963,LA,2004,Petroleum,285.0
2964,LA,2004,Nuclear,2055.0
2965,LA,2004,Natural Gas,19860.0
2966,LA,2004,Hydroelectric,192.0
2967,LA,2003,Natural Gas,19340.0
2968,LA,2003,Nuclear,2067.0
2969,LA,2003,Petroleum,275.0
2970,LA,2003,Coal,3453.0
2971,LA,2003,Hydroelectric,192.0
2972,LA,2002,Petroleum,275.0
2973,LA,2002,Coal,3453.0
2974,LA,2002,Nuclear,2071.0
2975,LA,2002,Natural Gas,18989.0
2976,LA,2002,Hydroelectric,192.0
2977,LA,2001,Petroleum,275.0
2978,LA,2001,Coal,3506.0
2979,LA,2001,Nuclear,2073.0
2980,LA,2001,Hydroelectric,192.0
2981,LA,2001,Natural Gas,14967.0
2982,LA,2000,Coal,3506.0
2983,LA,2000,Hydroelectric,182.0
2984,LA,2000,Nuclear,2011.0
2985,LA,2000,Natural Gas,14728.0
2986,LA,2000,Petroleum,257.0
2987,LA,1999,Coal,3453.0
2988,LA,1999,Petroleum,242.0
2989,LA,1999,Nuclear,2011.0
2990,LA,1999,Natural Gas,13522.0
2991,LA,1999,Hydroelectric,182.0
2992,LA,1998,Natural Gas,13838.0
2993,LA,1998,Nuclear,2011.0
2994,LA,1998,Petroleum,247.0
2995,LA,1998,Coal,3448.0
2996,LA,1998,Hydroelectric,182.0
2997,LA,1997,Coal,3461.0
2998,LA,1997,Petroleum,253.0
2999,LA,1997,Nuclear,2011.0
3000,LA,1997,Natural Gas,13944.0
3001,LA,1997,Hydroelectric,182.0
3002,LA,1996,Coal,3461.0
3003,LA,1996,Petroleum,266.0
3004,LA,1996,Nuclear,2011.0
3005,LA,1996,Natural Gas,13403.0
3006,LA,1996,Hydroelectric,182.0
3007,LA,1995,Natural Gas,13914.0
3008,LA,1995,Nuclear,2011.0
3009,LA,1995,Petroleum,266.0
3010,LA,1995,Coal,2851.0
3011,LA,1995,Hydroelectric,182.0
3012,LA,1994,Petroleum,462.0
3013,LA,1994,Coal,3351.0
3014,LA,1994,Nuclear,2006.0
3015,LA,1994,Natural Gas,12599.0
3016,LA,1994,Hydroelectric,182.0
3017,LA,1993,Coal,3351.0
3018,LA,1993,Hydroelectric,182.0
3019,LA,1993,Natural Gas,12460.0
3020,LA,1993,Nuclear,2006.0
3021,LA,1993,Petroleum,443.0
3022,LA,1992,Petroleum,443.0
3023,LA,1992,Coal,3351.0
3024,LA,1992,Nuclear,2006.0
3025,LA,1992,Hydroelectric,182.0
3026,LA,1992,Natural Gas,12388.0
3027,LA,1991,Coal,3351.0
3028,LA,1991,Hydroelectric,182.0
3029,LA,1991,Natural Gas,12401.0
3030,LA,1991,Nuclear,2011.0
3031,LA,1991,Petroleum,55.0
3032,LA,1990,Coal,3357.0
3033,LA,1990,Hydroelectric,182.0
3034,LA,1990,Nuclear,2011.0
3035,LA,1990,Natural Gas,12165.0
3036,LA,1990,Petroleum,247.0
3037,MA,2021,Petroleum,1788.5
3038,MA,2021,Natural Gas,7120.4
3039,MA,2021,Hydroelectric,267.7
3040,MA,2021,Wind,105.7
3041,MA,2021,Solar,1197.2
3042,MA,2020,Petroleum,2351.9
3043,MA,2020,Natural Gas,7174.9
3044,MA,2020,Hydroelectric,266.3
3045,MA,2020,Wind,105.7
3046,MA,2020,Solar,980.4
3047,MA,2018,Petroleum,2599.2
3048,MA,2018,Nuclear,679.0
3049,MA,2018,Natural Gas,6435.6
3050,MA,2018,Hydroelectric,267.0
3051,MA,2018,Solar,736.6
3052,MA,2018,Wind,96.1
3053,MA,2017,Solar,643.8
3054,MA,2017,Petroleum,2588.4
3055,MA,2017,Nuclear,677.2
3056,MA,2017,Natural Gas,5792.5
3057,MA,2017,Hydroelectric,267.4
3058,MA,2017,Wind,92.9
3059,MA,2016,Coal,1038.0
3060,MA,2016,Hydroelectric,265.9
3061,MA,2016,Natural Gas,5709.3
3062,MA,2016,Nuclear,677.2
3063,MA,2016,Petroleum,3018.4
3064,MA,2016,Solar,477.0
3065,MA,2016,Wind,94.5
3066,MA,2015,Natural Gas,5631.9
3067,MA,2015,Nuclear,682.3
3068,MA,2015,Petroleum,3140.1
3069,MA,2015,Solar,334.0
3070,MA,2015,Wind,82.6
3071,MA,2015,Coal,1071.0
3072,MA,2015,Hydroelectric,263.1
3073,MA,2014,Petroleum,2566.3
3074,MA,2014,Solar,281.0
3075,MA,2014,Wind,82.6
3076,MA,2014,Coal,1074.5
3077,MA,2014,Nuclear,677.6
3078,MA,2014,Hydroelectric,263.0
3079,MA,2014,Natural Gas,6150.4
3080,MA,2013,Natural Gas,6040.8
3081,MA,2013,Nuclear,677.3
3082,MA,2013,Petroleum,3105.6
3083,MA,2013,Solar,130.7
3084,MA,2013,Wind,72.7
3085,MA,2013,Coal,1380.4
3086,MA,2013,Hydroelectric,263.0
3087,MA,2012,Natural Gas,6507.0
3088,MA,2012,Nuclear,677.3
3089,MA,2012,Petroleum,3110.1
3090,MA,2012,Solar,41.2
3091,MA,2012,Wind,63.8
3092,MA,2012,Coal,1538.1
3093,MA,2012,Hydroelectric,261.1
3094,MA,2011,Coal,1559.8
3095,MA,2011,Wind,29.6
3096,MA,2011,Solar,11.7
3097,MA,2011,Petroleum,3106.9
3098,MA,2011,Nuclear,684.7
3099,MA,2011,Natural Gas,5971.1
3100,MA,2011,Hydroelectric,262.7
3101,MA,2010,Coal,1668.5
3102,MA,2010,Solar,4.1
3103,MA,2010,Wind,10.0
3104,MA,2010,Petroleum,3031.2
3105,MA,2010,Natural Gas,5967.1
3106,MA,2010,Nuclear,684.7
3107,MA,2010,Hydroelectric,262.1
3108,MA,2009,Wind,4.5
3109,MA,2009,Coal,1668.3
3110,MA,2009,Solar,0.1
3111,MA,2009,Petroleum,3125.2
3112,MA,2009,Nuclear,684.7
3113,MA,2009,Natural Gas,5976.5
3114,MA,2009,Hydroelectric,260.6
3115,MA,2008,Wind,1.8
3116,MA,2008,Coal,1662.0
3117,MA,2008,Solar,0.1
3118,MA,2008,Hydroelectric,257.7
3119,MA,2008,Natural Gas,5838.7
3120,MA,2008,Nuclear,684.7
3121,MA,2008,Petroleum,3120.0
3122,MA,2007,Coal,1744.0
3123,MA,2007,Natural Gas,5789.0
3124,MA,2007,Nuclear,685.0
3125,MA,2007,Petroleum,3137.0
3126,MA,2007,Wind,2.0
3127,MA,2007,Hydroelectric,259.0
3128,MA,2006,Coal,1743.0
3129,MA,2006,Hydroelectric,259.0
3130,MA,2006,Natural Gas,6089.0
3131,MA,2006,Nuclear,685.0
3132,MA,2006,Petroleum,3219.0
3133,MA,2005,Petroleum,3241.0
3134,MA,2005,Coal,1743.0
3135,MA,2005,Nuclear,685.0
3136,MA,2005,Natural Gas,6102.0
3137,MA,2005,Hydroelectric,260.0
3138,MA,2004,Petroleum,3242.0
3139,MA,2004,Coal,1723.0
3140,MA,2004,Nuclear,685.0
3141,MA,2004,Hydroelectric,258.0
3142,MA,2004,Natural Gas,6157.0
3143,MA,2003,Petroleum,3780.0
3144,MA,2003,Nuclear,685.0
3145,MA,2003,Hydroelectric,258.0
3146,MA,2003,Natural Gas,5544.0
3147,MA,2003,Coal,1659.0
3148,MA,2002,Coal,1689.0
3149,MA,2002,Hydroelectric,251.0
3150,MA,2002,Natural Gas,3360.0
3151,MA,2002,Nuclear,667.0
3152,MA,2002,Petroleum,4235.0
3153,MA,2001,Coal,1645.0
3154,MA,2001,Wind,0.0
3155,MA,2001,Petroleum,3558.0
3156,MA,2001,Nuclear,667.0
3157,MA,2001,Natural Gas,3247.0
3158,MA,2001,Hydroelectric,246.0
3159,MA,2000,Coal,1597.0
3160,MA,2000,Petroleum,4039.0
3161,MA,2000,Nuclear,665.0
3162,MA,2000,Natural Gas,3705.0
3163,MA,2000,Hydroelectric,255.0
3164,MA,2000,Wind,1.0
3165,MA,1999,Natural Gas,3070.0
3166,MA,1999,Coal,2038.0
3167,MA,1999,Wind,1.0
3168,MA,1999,Petroleum,3653.0
3169,MA,1999,Nuclear,665.0
3170,MA,1999,Hydroelectric,263.0
3171,MA,1998,Natural Gas,2172.0
3172,MA,1998,Nuclear,665.0
3173,MA,1998,Petroleum,2434.0
3174,MA,1998,Wind,1.0
3175,MA,1998,Coal,2568.0
3176,MA,1998,Hydroelectric,260.0
3177,MA,1997,Coal,2359.0
3178,MA,1997,Wind,1.0
3179,MA,1997,Petroleum,4940.0
3180,MA,1997,Nuclear,669.0
3181,MA,1997,Natural Gas,2281.0
3182,MA,1997,Hydroelectric,261.0
3183,MA,1996,Coal,1761.0
3184,MA,1996,Wind,1.0
3185,MA,1996,Petroleum,4263.0
3186,MA,1996,Nuclear,669.0
3187,MA,1996,Natural Gas,2175.0
3188,MA,1996,Hydroelectric,259.0
3189,MA,1995,Nuclear,669.0
3190,MA,1995,Petroleum,4266.0
3191,MA,1995,Wind,1.0
3192,MA,1995,Coal,1738.0
3193,MA,1995,Natural Gas,2094.0
3194,MA,1995,Hydroelectric,265.0
3195,MA,1994,Coal,1637.0
3196,MA,1994,Wind,1.0
3197,MA,1994,Petroleum,4305.0
3198,MA,1994,Nuclear,665.0
3199,MA,1994,Natural Gas,1976.0
3200,MA,1994,Hydroelectric,267.0
3201,MA,1993,Coal,1710.0
3202,MA,1993,Hydroelectric,267.0
3203,MA,1993,Natural Gas,1119.0
3204,MA,1993,Nuclear,665.0
3205,MA,1993,Petroleum,5209.0
3206,MA,1993,Wind,1.0
3207,MA,1992,Coal,1710.0
3208,MA,1992,Petroleum,5130.0
3209,MA,1992,Hydroelectric,267.0
3210,MA,1992,Natural Gas,860.0
3211,MA,1992,Nuclear,665.0
3212,MA,1991,Coal,1732.0
3213,MA,1991,Hydroelectric,256.0
3214,MA,1991,Natural Gas,758.0
3215,MA,1991,Nuclear,830.0
3216,MA,1991,Petroleum,5225.0
3217,MA,1990,Coal,1741.0
3218,MA,1990,Nuclear,831.0
3219,MA,1990,Natural Gas,518.0
3220,MA,1990,Hydroelectric,261.0
3221,MA,1990,Petroleum,5340.0
3222,MD,2021,Nuclear,1707.8
3223,MD,2021,Natural Gas,5694.4
3224,MD,2021,Hydroelectric,590.0
3225,MD,2021,Coal,2963.0
3226,MD,2021,Wind,190.0
3227,MD,2021,Solar,402.7
3228,MD,2021,Petroleum,1314.3
3229,MD,2020,Coal,3633.0
3230,MD,2020,Wind,190.0
3231,MD,2020,Solar,357.7
3232,MD,2020,Petroleum,1169.5
3233,MD,2020,Nuclear,1725.8
3234,MD,2020,Natural Gas,5990.7
3235,MD,2020,Hydroelectric,590.0
3236,MD,2018,Hydroelectric,590.0
3237,MD,2018,Nuclear,1725.8
3238,MD,2018,Petroleum,1276.9
3239,MD,2018,Coal,4327.0
3240,MD,2018,Wind,190.0
3241,MD,2018,Solar,271.4
3242,MD,2018,Natural Gas,6243.2
3243,MD,2017,Natural Gas,4347.8
3244,MD,2017,Nuclear,1707.8
3245,MD,2017,Petroleum,1218.9
3246,MD,2017,Solar,168.1
3247,MD,2017,Wind,190.0
3248,MD,2017,Coal,4712.0
3249,MD,2017,Hydroelectric,590.0
3250,MD,2016,Coal,4712.0
3251,MD,2016,Wind,190.0
3252,MD,2016,Solar,137.8
3253,MD,2016,Petroleum,1217.3
3254,MD,2016,Nuclear,1707.8
3255,MD,2016,Natural Gas,3630.4
3256,MD,2016,Hydroelectric,590.0
3257,MD,2015,Coal,4712.0
3258,MD,2015,Wind,190.0
3259,MD,2015,Solar,83.9
3260,MD,2015,Petroleum,1648.9
3261,MD,2015,Nuclear,1707.8
3262,MD,2015,Natural Gas,3320.8
3263,MD,2015,Hydroelectric,590.0
3264,MD,2014,Solar,60.4
3265,MD,2014,Wind,160.0
3266,MD,2014,Coal,4739.0
3267,MD,2014,Petroleum,2814.5
3268,MD,2014,Hydroelectric,590.0
3269,MD,2014,Natural Gas,2046.7
3270,MD,2014,Nuclear,1707.8
3271,MD,2013,Natural Gas,2146.2
3272,MD,2013,Nuclear,1716.0
3273,MD,2013,Petroleum,2809.9
3274,MD,2013,Solar,55.2
3275,MD,2013,Wind,120.0
3276,MD,2013,Coal,4757.0
3277,MD,2013,Hydroelectric,590.0
3278,MD,2012,Natural Gas,2053.8
3279,MD,2012,Nuclear,1716.0
3280,MD,2012,Petroleum,2807.6
3281,MD,2012,Solar,27.6
3282,MD,2012,Wind,120.0
3283,MD,2012,Coal,4757.0
3284,MD,2012,Hydroelectric,590.0
3285,MD,2011,Coal,4896.0
3286,MD,2011,Wind,120.0
3287,MD,2011,Solar,4.4
3288,MD,2011,Petroleum,2932.7
3289,MD,2011,Nuclear,1705.0
3290,MD,2011,Natural Gas,2042.7
3291,MD,2011,Hydroelectric,590.0
3292,MD,2010,Coal,4886.0
3293,MD,2010,Wind,70.0
3294,MD,2010,Solar,1.4
3295,MD,2010,Natural Gas,2040.9
3296,MD,2010,Nuclear,1705.0
3297,MD,2010,Petroleum,2932.7
3298,MD,2010,Hydroelectric,590.0
3299,MD,2009,Coal,4876.0
3300,MD,2009,Petroleum,2986.3
3301,MD,2009,Nuclear,1705.0
3302,MD,2009,Natural Gas,2035.1
3303,MD,2009,Hydroelectric,590.0
3304,MD,2008,Coal,4944.0
3305,MD,2008,Petroleum,2990.5
3306,MD,2008,Nuclear,1735.0
3307,MD,2008,Natural Gas,2038.1
3308,MD,2008,Hydroelectric,590.0
3309,MD,2007,Coal,4958.0
3310,MD,2007,Petroleum,2965.0
3311,MD,2007,Nuclear,1735.0
3312,MD,2007,Natural Gas,1953.0
3313,MD,2007,Hydroelectric,590.0
3314,MD,2006,Coal,4958.0
3315,MD,2006,Hydroelectric,566.0
3316,MD,2006,Natural Gas,1821.0
3317,MD,2006,Nuclear,1735.0
3318,MD,2006,Petroleum,3140.0
3319,MD,2005,Petroleum,3422.0
3320,MD,2005,Coal,4958.0
3321,MD,2005,Nuclear,1735.0
3322,MD,2005,Hydroelectric,566.0
3323,MD,2005,Natural Gas,1542.0
3324,MD,2004,Coal,4958.0
3325,MD,2004,Petroleum,3422.0
3326,MD,2004,Natural Gas,1538.0
3327,MD,2004,Nuclear,1735.0
3328,MD,2004,Hydroelectric,566.0
3329,MD,2003,Petroleum,2822.0
3330,MD,2003,Coal,4957.0
3331,MD,2003,Nuclear,1703.0
3332,MD,2003,Hydroelectric,566.0
3333,MD,2003,Natural Gas,2144.0
3334,MD,2002,Petroleum,2923.0
3335,MD,2002,Coal,4897.0
3336,MD,2002,Nuclear,1685.0
3337,MD,2002,Natural Gas,1490.0
3338,MD,2002,Hydroelectric,530.0
3339,MD,2001,Petroleum,3313.0
3340,MD,2001,Coal,4586.0
3341,MD,2001,Nuclear,1675.0
3342,MD,2001,Hydroelectric,530.0
3343,MD,2001,Natural Gas,1411.0
3344,MD,2000,Coal,4752.0
3345,MD,2000,Hydroelectric,531.0
3346,MD,2000,Natural Gas,835.0
3347,MD,2000,Nuclear,1675.0
3348,MD,2000,Petroleum,2439.0
3349,MD,1999,Coal,4895.0
3350,MD,1999,Petroleum,2675.0
3351,MD,1999,Nuclear,1675.0
3352,MD,1999,Natural Gas,1706.0
3353,MD,1999,Hydroelectric,531.0
3354,MD,1998,Natural Gas,2024.0
3355,MD,1998,Nuclear,1675.0
3356,MD,1998,Petroleum,2518.0
3357,MD,1998,Coal,4707.0
3358,MD,1998,Hydroelectric,530.0
3359,MD,1997,Coal,4707.0
3360,MD,1997,Petroleum,2637.0
3361,MD,1997,Nuclear,1675.0
3362,MD,1997,Natural Gas,1876.0
3363,MD,1997,Hydroelectric,530.0
3364,MD,1996,Coal,4696.0
3365,MD,1996,Petroleum,2620.0
3366,MD,1996,Nuclear,1675.0
3367,MD,1996,Natural Gas,1756.0
3368,MD,1996,Hydroelectric,530.0
3369,MD,1995,Natural Gas,2732.0
3370,MD,1995,Nuclear,1675.0
3371,MD,1995,Petroleum,1396.0
3372,MD,1995,Coal,4696.0
3373,MD,1995,Hydroelectric,530.0
3374,MD,1994,Petroleum,2650.0
3375,MD,1994,Coal,4691.0
3376,MD,1994,Nuclear,1675.0
3377,MD,1994,Natural Gas,1363.0
3378,MD,1994,Hydroelectric,530.0
3379,MD,1993,Coal,4688.0
3380,MD,1993,Hydroelectric,428.0
3381,MD,1993,Natural Gas,1275.0
3382,MD,1993,Nuclear,1660.0
3383,MD,1993,Petroleum,2720.0
3384,MD,1992,Petroleum,2720.0
3385,MD,1992,Coal,4688.0
3386,MD,1992,Nuclear,1660.0
3387,MD,1992,Hydroelectric,428.0
3388,MD,1992,Natural Gas,1275.0
3389,MD,1991,Coal,4677.0
3390,MD,1991,Hydroelectric,428.0
3391,MD,1991,Natural Gas,1601.0
3392,MD,1991,Nuclear,1650.0
3393,MD,1991,Petroleum,2429.0
3394,MD,1990,Coal,4045.0
3395,MD,1990,Hydroelectric,428.0
3396,MD,1990,Nuclear,1650.0
3397,MD,1990,Natural Gas,1225.0
3398,MD,1990,Petroleum,2481.0
3399,ME,2021,Hydroelectric,725.8
3400,ME,2021,Wind,1009.5
3401,ME,2021,Solar,201.3
3402,ME,2021,Petroleum,844.7
3403,ME,2021,Natural Gas,1687.3
3404,ME,2020,Hydroelectric,729.8
3405,ME,2020,Wind,994.2
3406,ME,2020,Solar,64.9
3407,ME,2020,Petroleum,844.7
3408,ME,2020,Natural Gas,1607.3
3409,ME,2018,Hydroelectric,732.4
3410,ME,2018,Wind,921.6
3411,ME,2018,Solar,5.6
3412,ME,2018,Petroleum,1037.7
3413,ME,2018,Natural Gas,1441.1
3414,ME,2017,Wind,921.6
3415,ME,2017,Hydroelectric,732.4
3416,ME,2017,Natural Gas,1655.6
3417,ME,2017,Solar,5.6
3418,ME,2017,Petroleum,880.9
3419,ME,2016,Petroleum,880.9
3420,ME,2016,Natural Gas,1561.6
3421,ME,2016,Hydroelectric,732.4
3422,ME,2016,Wind,898.8
3423,ME,2015,Hydroelectric,728.9
3424,ME,2015,Wind,612.8
3425,ME,2015,Petroleum,880.9
3426,ME,2015,Natural Gas,1561.6
3427,ME,2014,Petroleum,901.8
3428,ME,2014,Wind,430.6
3429,ME,2014,Coal,85.0
3430,ME,2014,Natural Gas,1666.2
3431,ME,2014,Hydroelectric,733.0
3432,ME,2013,Natural Gas,1666.2
3433,ME,2013,Petroleum,916.1
3434,ME,2013,Wind,430.6
3435,ME,2013,Coal,85.0
3436,ME,2013,Hydroelectric,726.7
3437,ME,2012,Natural Gas,1675.0
3438,ME,2012,Petroleum,1004.9
3439,ME,2012,Wind,427.6
3440,ME,2012,Coal,85.0
3441,ME,2012,Hydroelectric,742.3
3442,ME,2011,Coal,85.0
3443,ME,2011,Wind,322.5
3444,ME,2011,Petroleum,1007.2
3445,ME,2011,Natural Gas,1645.2
3446,ME,2011,Hydroelectric,742.3
3447,ME,2010,Coal,85.0
3448,ME,2010,Wind,262.5
3449,ME,2010,Petroleum,1007.7
3450,ME,2010,Natural Gas,1645.2
3451,ME,2010,Hydroelectric,737.5
3452,ME,2009,Wind,169.5
3453,ME,2009,Coal,85.0
3454,ME,2009,Petroleum,1007.7
